Dot Point Measurements

Generated: Tuesday 24 January 2023 14:53:07

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare	OpCode	Period	Frame info 3	Frame info 4	Frame info 5	Frame info 6	BROAD	MORPHOLOGY	TYPE	RELIEF	CODE				Radius %
11_1_01_Left_MAH01231.MP4_0068793.jpg	      0		1045	1701													11	1					Unconsolidated	Sand	mud (fine sand)		82001015				100.0
11_1_01_Left_MAH01231.MP4_0068793.jpg	      0		848	895													11	1					Unconsolidated	Sand	mud (fine sand)		82001015				6.1
11_1_01_Left_MAH01231.MP4_0068793.jpg	      0		565	869													11	1					Unknown								27.3
11_1_01_Left_MAH01231.MP4_0068793.jpg	      0		994	1046													11	1					Unconsolidated	Sand	mud (fine sand)		82001015				29.9
11_1_01_Left_MAH01231.MP4_0068793.jpg	      0		1020	152													11	1					Unconsolidated	Sand	mud (fine sand)		82001015				89.5
12_1_01_Left_MAH01218.MP4_0059569.jpg	      0		913	535													12	1					Unconsolidated	Sand	mud (fine sand)		82001015				31.2
12_1_01_Left_MAH01218.MP4_0059569.jpg	      0		562	617													12	1					Unknown								33.6
12_1_01_Left_MAH01218.MP4_0059569.jpg	      0		898	1655													12	1					Unknown								85.7
12_1_01_Left_MAH01218.MP4_0059569.jpg	      0		1000	427													12	1					Unconsolidated	Sand	mud (fine sand)		82001015				44.8
12_1_01_Left_MAH01218.MP4_0059569.jpg	      0		860	1797													12	1					Unknown								100.0
12_1_01_Left_MAH01218.MP4_0059569.jpg	      0		976	1484													12	1					Unconsolidated	Sand	mud (fine sand)		82001015				69.7
12_1_01_Left_MAH01218.MP4_0059569.jpg	      0		630	677													12	1					Sponges	Hollow forms			10000909				24.4
12_1_01_Left_MAH01218.MP4_0059569.jpg	      0		1031	1338													12	1					Unconsolidated	Sand	mud (fine sand)		82001015				57.2
12_1_01_Left_MAH01218.MP4_0059569.jpg	      0		1071	133													12	1					Unconsolidated	Sand	mud (fine sand)		82001015				75.4
12_1_01_Left_MAH01218.MP4_0059569.jpg	      0		619	314													12	1					Unconsolidated	Sand	mud (fine sand)		82001015				56.0
12_1_01_Left_MAH01218.MP4_0059569.jpg	      0		610	371													12	1					Unknown								51.0
12_1_01_Left_MAH01218.MP4_0059569.jpg	      0		759	659													12	1					Unconsolidated	Sand	mud (fine sand)		82001015				17.8
12_1_01_Left_MAH01218.MP4_0059569.jpg	      0		541	417													12	1					Unknown								50.4
12_1_01_Left_MAH01218.MP4_0059569.jpg	      0		1052	1575													12	1					Unconsolidated	Sand	mud (fine sand)		82001015				80.7
12_1_01_Left_MAH01218.MP4_0059569.jpg	      0		781	1656													12	1					Unconsolidated	Sand	mud (fine sand)		82001015				85.5
12_1_01_Left_MAH01218.MP4_0059569.jpg	      0		710	940													12	1					Invertebrate Complex	Complex 1							16.2
12_1_01_Left_MAH01218.MP4_0059569.jpg	      0		689	890													12	1					Sponges	Small mixed			10000000				14.7
12_1_01_Left_MAH01218.MP4_0059569.jpg	      0		665	204													12	1					Unconsolidated	Sand	mud (fine sand)		82001015				65.4
12_1_01_Left_MAH01218.MP4_0059569.jpg	      0		1071	450													12	1					Unconsolidated	Sand	mud (fine sand)		82001015				46.3
12_1_01_Left_MAH01218.MP4_0059569.jpg	      0		896	327													12	1					Unconsolidated	Sand	mud (fine sand)		82001015				51.6
13_1_01_Left_MAH00240.MP4_0068872.jpg	      0		831	224													13	1					Sponges	Hollow forms			10000909				77.9
13_1_01_Left_MAH00240.MP4_0068872.jpg	      0		663	1751													13	1					Unknown								77.2
13_1_01_Left_MAH00240.MP4_0068872.jpg	      0		956	553													13	1					Unconsolidated	Sand	mud (fine sand)		82001015				48.8
13_1_01_Left_MAH00240.MP4_0068872.jpg	      0		839	1482													13	1					Unconsolidated	Sand	mud (fine sand)		82001015				50.2
13_1_01_Left_MAH00240.MP4_0068872.jpg	      0		921	1610													13	1					Unconsolidated	Sand	mud (fine sand)		82001015				64.7
13_1_01_Left_MAH00240.MP4_0068872.jpg	      0		891	993													13	1					Unconsolidated	Sand	mud (fine sand)		82001015				14.0
13_1_01_Left_MAH00240.MP4_0068872.jpg	      0		622	1154													13	1					Unknown								21.0
13_1_01_Left_MAH00240.MP4_0068872.jpg	      0		726	748													13	1					Unknown								24.8
13_1_01_Left_MAH00240.MP4_0068872.jpg	      0		551	1769													13	1					Unknown								81.0
13_1_01_Left_MAH00240.MP4_0068872.jpg	      0		568	360													13	1					Unknown								66.4
13_1_01_Left_MAH00240.MP4_0068872.jpg	      0		622	1202													13	1					Unknown								24.9
13_1_01_Left_MAH00240.MP4_0068872.jpg	      0		638	8													13	1					Unknown								100.0
13_1_01_Left_MAH00240.MP4_0068872.jpg	      0		688	1692													13	1					Unknown								71.0
13_1_01_Left_MAH00240.MP4_0068872.jpg	      0		651	797													13	1					Unknown								22.2
13_1_01_Left_MAH00240.MP4_0068872.jpg	      0		917	375													13	1					Sponges	Hollow forms			10000909				64.4
13_1_01_Left_MAH00240.MP4_0068872.jpg	      0		594	1043													13	1					Unknown								16.8
13_1_01_Left_MAH00240.MP4_0068872.jpg	      0		950	232													13	1					Sponges	Massive forms			10000903				79.2
13_1_01_Left_MAH00240.MP4_0068872.jpg	      0		819	1661													13	1					Unknown								68.0
13_1_01_Left_MAH00240.MP4_0068872.jpg	      0		819	1755													13	1					Unknown								77.4
13_1_01_Left_MAH00240.MP4_0068872.jpg	      0		775	425													13	1					Sponges	Hollow forms			10000909				57.3
14_1_01_Left_MAH00242.MP4_0071408.jpg	      0		953	1424													14	1					Unconsolidated	Sand	mud (fine sand)		82001015				50.0
14_1_01_Left_MAH00242.MP4_0071408.jpg	      0		831	1660													14	1					Unconsolidated	Sand	mud (fine sand)		82001015				73.4
14_1_01_Left_MAH00242.MP4_0071408.jpg	      0		1032	1114													14	1					Unconsolidated	Sand	mud (fine sand)		82001015				25.2
14_1_01_Left_MAH00242.MP4_0071408.jpg	      0		640	123													14	1					Unknown								88.8
14_1_01_Left_MAH00242.MP4_0071408.jpg	      0		909	1026													14	1					Unconsolidated	Sand	mud (fine sand)		82001015				9.7
14_1_01_Left_MAH00242.MP4_0071408.jpg	      0		615	18													14	1					Unknown								100.0
14_1_01_Left_MAH00242.MP4_0071408.jpg	      0		675	1282													14	1					Unknown								38.7
14_1_01_Left_MAH00242.MP4_0071408.jpg	      0		1056	1150													14	1					Unconsolidated	Sand	mud (fine sand)		82001015				29.5
14_1_01_Left_MAH00242.MP4_0071408.jpg	      0		961	55													14	1					Unconsolidated	Sand	mud (fine sand)		82001015				93.8
14_1_01_Left_MAH00242.MP4_0071408.jpg	      0		681	1710													14	1					Unconsolidated	Sand	mud (fine sand)		82001015				80.5
14_1_01_Left_MAH00242.MP4_0071408.jpg	      0		864	1273													14	1					Unconsolidated	Sand	mud (fine sand)		82001015				33.3
14_1_01_Left_MAH00242.MP4_0071408.jpg	      0		852	1356													14	1					Unconsolidated	Sand	mud (fine sand)		82001015				41.8
14_1_01_Left_MAH00242.MP4_0071408.jpg	      0		744	974													14	1					Unconsolidated	Sand	mud (fine sand)		82001015				11.2
14_1_01_Left_MAH00242.MP4_0071408.jpg	      0		752	603													14	1					Hydroids				11001000				37.6
14_1_01_Left_MAH00242.MP4_0071408.jpg	      0		997	687													14	1					Invertebrate Complex	Complex 1							31.4
14_1_01_Left_MAH00242.MP4_0071408.jpg	      0		802	1287													14	1					Unconsolidated	Sand	mud (fine sand)		82001015				35.0
14_1_01_Left_MAH00242.MP4_0071408.jpg	      0		979	232													14	1					Unconsolidated	Sand	mud (fine sand)		82001015				75.9
14_1_01_Left_MAH00242.MP4_0071408.jpg	      0		1028	1693													14	1					Unconsolidated	Sand	mud (fine sand)		82001015				78.9
14_1_01_Left_MAH00242.MP4_0071408.jpg	      0		677	967													14	1					Unconsolidated	Sand	mud (fine sand)		82001015				18.1
14_1_01_Left_MAH00242.MP4_0071408.jpg	      0		967	418													14	1					Unconsolidated	Sand	mud (fine sand)		82001015				56.7
15_1_01_Left_MAH00243.MP4_0023747.jpg	      0		935	1518													15	1					Unknown								62.9
15_1_01_Left_MAH00243.MP4_0023747.jpg	      0		803	315													15	1					Unconsolidated	Sand	mud (fine sand)		82001015				66.9
15_1_01_Left_MAH00243.MP4_0023747.jpg	      0		852	8													15	1					Unconsolidated	Sand	mud (fine sand)		82001015				99.7
15_1_01_Left_MAH00243.MP4_0023747.jpg	      0		1072	316													15	1					Octocoral/Black	Branching (3D)			11168902				71.9
15_1_01_Left_MAH00243.MP4_0023747.jpg	      0		643	1241													15	1					Open Water								37.4
15_1_01_Left_MAH00243.MP4_0023747.jpg	      0		721	1330													15	1					Unconsolidated	Sand	mud (fine sand)		82001015				43.0
15_1_01_Left_MAH00243.MP4_0023747.jpg	      0		885	1429													15	1					Unknown								52.8
15_1_01_Left_MAH00243.MP4_0023747.jpg	      0		627	1179													15	1					Open Water								32.9
15_1_01_Left_MAH00243.MP4_0023747.jpg	      0		572	469													15	1					Open Water								57.0
15_1_01_Left_MAH00243.MP4_0023747.jpg	      0		671	384													15	1					Octocoral/Black	Branching (3D)			11168902				61.5
15_1_01_Left_MAH00243.MP4_0023747.jpg	      0		954	950													15	1					Unconsolidated	Sand	mud (fine sand)		82001015				14.3
15_1_01_Left_MAH00243.MP4_0023747.jpg	      0		713	1414													15	1					Unconsolidated	Sand	mud (fine sand)		82001015				52.0
15_1_01_Left_MAH00243.MP4_0023747.jpg	      0		994	1859													15	1					Unknown								100.0
15_1_01_Left_MAH00243.MP4_0023747.jpg	      0		1040	257													15	1					Unconsolidated	Sand	mud (fine sand)		82001015				76.7
15_1_01_Left_MAH00243.MP4_0023747.jpg	      0		1049	1602													15	1					Unconsolidated	Sand	mud (fine sand)		82001015				74.9
15_1_01_Left_MAH00243.MP4_0023747.jpg	      0		852	727													15	1					Unconsolidated	Sand	mud (fine sand)		82001015				23.0
15_1_01_Left_MAH00243.MP4_0023747.jpg	      0		613	1092													15	1					Open Water								27.6
15_1_01_Left_MAH00243.MP4_0023747.jpg	      0		556	677													15	1					Open Water								39.9
15_1_01_Left_MAH00243.MP4_0023747.jpg	      0		838	506													15	1					Unconsolidated	Sand	mud (fine sand)		82001015				46.4
15_1_01_Left_MAH00243.MP4_0023747.jpg	      0		1037	1528													15	1					Unconsolidated	Sand	mud (fine sand)		82001015				67.0
16_1_01_Left_MAH00192.MP4_0075691.jpg	      0		883	1485													16	1					Unknown								60.8
16_1_01_Left_MAH00192.MP4_0075691.jpg	      0		897	1774													16	1					Unconsolidated	Sand	mud (fine sand)		82001015				93.9
16_1_01_Left_MAH00192.MP4_0075691.jpg	      0		946	735													16	1					Unconsolidated	Pebble	gravel (gravel 2-10mm)		82001011				26.7
16_1_01_Left_MAH00192.MP4_0075691.jpg	      0		878	1029													16	1					Unknown								8.7
16_1_01_Left_MAH00192.MP4_0075691.jpg	      0		1029	173													16	1					Unconsolidated	Sand	mud (fine sand)		82001015				91.2
16_1_01_Left_MAH00192.MP4_0075691.jpg	      0		918	107													16	1					Unconsolidated	Pebble	gravel (gravel 2-10mm)		82001011				97.0
16_1_01_Left_MAH00192.MP4_0075691.jpg	      0		809	481													16	1					Unknown								54.5
16_1_01_Left_MAH00192.MP4_0075691.jpg	      0		692	775													16	1					Unknown								28.4
16_1_01_Left_MAH00192.MP4_0075691.jpg	      0		888	1283													16	1					Unconsolidated	Sand	mud (fine sand)		82001015				37.7
16_1_01_Left_MAH00192.MP4_0075691.jpg	      0		847	229													16	1					Unknown								82.9
16_1_01_Left_MAH00192.MP4_0075691.jpg	      0		625	1574													16	1					Unknown								76.0
16_1_01_Left_MAH00192.MP4_0075691.jpg	      0		788	1127													16	1					Unknown								21.7
16_1_01_Left_MAH00192.MP4_0075691.jpg	      0		880	684													16	1					Unconsolidated	Sand	mud (fine sand)		82001015				30.9
16_1_01_Left_MAH00192.MP4_0075691.jpg	      0		943	1650													16	1					Unknown								80.1
16_1_01_Left_MAH00192.MP4_0075691.jpg	      0		947	1039													16	1					Unconsolidated	Sand	mud (fine sand)		82001015				13.6
16_1_01_Left_MAH00192.MP4_0075691.jpg	      0		547	1721													16	1					Unknown								95.0
16_1_01_Left_MAH00192.MP4_0075691.jpg	      0		705	1553													16	1					Unknown								70.9
16_1_01_Left_MAH00192.MP4_0075691.jpg	      0		1003	1318													16	1					Unconsolidated	Sand	mud (fine sand)		82001015				44.6
16_1_01_Left_MAH00192.MP4_0075691.jpg	      0		1014	92													16	1					Unconsolidated	Sand	mud (fine sand)		82001015				100.0
16_1_01_Left_MAH00192.MP4_0075691.jpg	      0		1051	247													16	1					Unconsolidated	Sand	mud (fine sand)		82001015				83.5
17__01_Left_MAH01244.MP4_0026664.jpg	      0		775	1248													17	1					Sponges	Erect forms			10000912				38.1
17__01_Left_MAH01244.MP4_0026664.jpg	      0		822	1333													17	1					Sponges	Erect forms			10000912				47.5
17__01_Left_MAH01244.MP4_0026664.jpg	      0		775	594													17	1					Sponges	Erect forms			10000912				38.0
17__01_Left_MAH01244.MP4_0026664.jpg	      0		753	357													17	1					Sponges	Erect forms			10000912				65.3
17__01_Left_MAH01244.MP4_0026664.jpg	      0		1052	540													17	1					Sponges	Erect forms			10000912				51.0
17__01_Left_MAH01244.MP4_0026664.jpg	      0		1062	1464													17	1					Unconsolidated	Sand	mud (fine sand)		82001015				68.3
17__01_Left_MAH01244.MP4_0026664.jpg	      0		982	952													17	1					Octocoral/Black	Branching (3D)			11168902				18.6
17__01_Left_MAH01244.MP4_0026664.jpg	      0		769	1090													17	1					Unconsolidated	Sand	mud (fine sand)		82001015				20.5
17__01_Left_MAH01244.MP4_0026664.jpg	      0		794	403													17	1					Sponges	Erect forms			10000912				59.6
17__01_Left_MAH01244.MP4_0026664.jpg	      0		805	490													17	1					Sponges	Erect forms			10000912				49.6
17__01_Left_MAH01244.MP4_0026664.jpg	      0		978	1106													17	1					Sponges	Erect forms			10000912				27.7
17__01_Left_MAH01244.MP4_0026664.jpg	      0		1003	798													17	1					Unconsolidated	Sand	mud (fine sand)		82001015				25.0
17__01_Left_MAH01244.MP4_0026664.jpg	      0		1045	1221													17	1					Invertebrate Complex	Complex 1							43.0
17__01_Left_MAH01244.MP4_0026664.jpg	      0		823	1286													17	1					Sponges	Erect forms			10000912				42.1
17__01_Left_MAH01244.MP4_0026664.jpg	      0		860	691													17	1					Octocoral/Black	Branching (3D)			11168902				26.7
17__01_Left_MAH01244.MP4_0026664.jpg	      0		759	641													17	1					Sponges	Erect forms			10000912				33.0
17__01_Left_MAH01244.MP4_0026664.jpg	      0		542	1743													17	1					Sponges	Erect forms			10000912				100.0
17__01_Left_MAH01244.MP4_0026664.jpg	      0		546	125													17	1					Unknown								96.9
17__01_Left_MAH01244.MP4_0026664.jpg	      0		572	1520													17	1					Unknown								74.8
17__01_Left_MAH01244.MP4_0026664.jpg	      0		762	805													17	1					Unconsolidated	Sand	mud (fine sand)		82001015				15.1
18__01_Left_MAH00236.MP4_0023340.jpg	      0		771	71													18	1					Unconsolidated	Sand	mud (fine sand)		82001015				86.9
18__01_Left_MAH00236.MP4_0023340.jpg	      0		726	1341													18	1					Unknown								41.8
18__01_Left_MAH00236.MP4_0023340.jpg	      0		845	89													18	1					Unconsolidated	Sand	mud (fine sand)		82001015				85.3
18__01_Left_MAH00236.MP4_0023340.jpg	      0		899	1912													18	1					Unknown								100.0
18__01_Left_MAH00236.MP4_0023340.jpg	      0		650	632													18	1					Unconsolidated	Sand	mud (fine sand)		82001015				32.9
18__01_Left_MAH00236.MP4_0023340.jpg	      0		543	1660													18	1					Unknown								77.5
18__01_Left_MAH00236.MP4_0023340.jpg	      0		717	1356													18	1					Unknown								43.5
18__01_Left_MAH00236.MP4_0023340.jpg	      0		979	940													18	1					Unconsolidated	Sand	mud (fine sand)		82001015				20.2
18__01_Left_MAH00236.MP4_0023340.jpg	      0		646	356													18	1					Unconsolidated	Sand	mud (fine sand)		82001015				59.7
18__01_Left_MAH00236.MP4_0023340.jpg	      0		939	1527													18	1					Unconsolidated	Sand	mud (fine sand)		82001015				62.4
18__01_Left_MAH00236.MP4_0023340.jpg	      0		752	262													18	1					Unconsolidated	Sand	mud (fine sand)		82001015				67.7
18__01_Left_MAH00236.MP4_0023340.jpg	      0		748	751													18	1					Unconsolidated	Sand	mud (fine sand)		82001015				18.5
18__01_Left_MAH00236.MP4_0023340.jpg	      0		802	1849													18	1					Unconsolidated	Sand	mud (fine sand)		82001015				92.9
18__01_Left_MAH00236.MP4_0023340.jpg	      0		786	1380													18	1					Unknown								45.5
18__01_Left_MAH00236.MP4_0023340.jpg	      0		700	1717													18	1					Unconsolidated	Sand	mud (fine sand)		82001015				79.9
18__01_Left_MAH00236.MP4_0023340.jpg	      0		779	755													18	1					Unconsolidated	Sand	mud (fine sand)		82001015				17.8
18__01_Left_MAH00236.MP4_0023340.jpg	      0		707	61													18	1					Unconsolidated	Sand	mud (fine sand)		82001015				88.2
18__01_Left_MAH00236.MP4_0023340.jpg	      0		891	75													18	1					Unconsolidated	Sand	mud (fine sand)		82001015				87.2
18__01_Left_MAH00236.MP4_0023340.jpg	      0		700	689													18	1					Unconsolidated	Sand	mud (fine sand)		82001015				25.7
18__01_Left_MAH00236.MP4_0023340.jpg	      0		1018	1187													18	1					Unconsolidated	Sand	mud (fine sand)		82001015				35.4
19_1_01_Left_MAH00255.MP4_0005732.jpg	      0		568	784													19	1					Unknown								33.9
19_1_01_Left_MAH00255.MP4_0005732.jpg	      0		740	524													19	1					Unconsolidated	Sand	mud (fine sand)		82001015				47.4
19_1_01_Left_MAH00255.MP4_0005732.jpg	      0		777	1142													19	1					Octocoral/Black	Fan (2D)			11168912				32.3
19_1_01_Left_MAH00255.MP4_0005732.jpg	      0		613	1084													19	1					Octocoral/Black	Fan (2D)			11168912				35.3
19_1_01_Left_MAH00255.MP4_0005732.jpg	      0		957	534													19	1					Unconsolidated	Sand	mud (fine sand)		82001015				48.8
19_1_01_Left_MAH00255.MP4_0005732.jpg	      0		596	988													19	1					Unknown								30.1
19_1_01_Left_MAH00255.MP4_0005732.jpg	      0		963	1644													19	1					Sponges	Massive forms			10000903				97.6
19_1_01_Left_MAH00255.MP4_0005732.jpg	      0		721	1148													19	1					Sponges	Massive forms			10000903				34.7
19_1_01_Left_MAH00255.MP4_0005732.jpg	      0		772	329													19	1					Octocoral/Black	Branching (3D)			11168902				71.5
19_1_01_Left_MAH00255.MP4_0005732.jpg	      0		573	187													19	1					Unknown								94.4
19_1_01_Left_MAH00255.MP4_0005732.jpg	      0		763	1607													19	1					Sponges	Massive forms			10000903				91.2
19_1_01_Left_MAH00255.MP4_0005732.jpg	      0		898	1209													19	1					Octocoral/Black	Fan (2D)			11168912				41.9
19_1_01_Left_MAH00255.MP4_0005732.jpg	      0		766	800													19	1					Unknown								12.9
19_1_01_Left_MAH00255.MP4_0005732.jpg	      0		1064	1193													19	1					Octocoral/Black	Fan (2D)			11168912				49.9
19_1_01_Left_MAH00255.MP4_0005732.jpg	      0		978	1323													19	1					Octocoral/Black	Fan (2D)			11168912				58.7
19_1_01_Left_MAH00255.MP4_0005732.jpg	      0		985	575													19	1					Unconsolidated	Sand	mud (fine sand)		82001015				45.7
19_1_01_Left_MAH00255.MP4_0005732.jpg	      0		599	133													19	1					Unknown								100.0
19_1_01_Left_MAH00255.MP4_0005732.jpg	      0		806	839													19	1					Sponges	Hollow forms			10000909				6.7
19_1_01_Left_MAH00255.MP4_0005732.jpg	      0		1052	868													19	1					Octocoral/Black	Fan (2D)			11168912				30.6
19_1_01_Left_MAH00255.MP4_0005732.jpg	      0		1055	904													19	1					Octocoral/Black	Fan (2D)			11168912				30.9
1_1_01_Left_MAH00204.MP4_0007677.jpg	      0		694	1845													1	1					Open Water								79.7
1_1_01_Left_MAH00204.MP4_0007677.jpg	      0		981	1407													1	1					Unconsolidated	Sand	mud (fine sand)		82001015				40.1
1_1_01_Left_MAH00204.MP4_0007677.jpg	      0		548	1315													1	1					Open Water								36.7
1_1_01_Left_MAH00204.MP4_0007677.jpg	      0		1048	1563													1	1					Octocoral/Black	Branching (3D)			11168902				56.7
1_1_01_Left_MAH00204.MP4_0007677.jpg	      0		592	1382													1	1					Open Water								39.3
1_1_01_Left_MAH00204.MP4_0007677.jpg	      0		786	1426													1	1					Unknown								37.9
1_1_01_Left_MAH00204.MP4_0007677.jpg	      0		551	1638													1	1					Open Water								63.6
1_1_01_Left_MAH00204.MP4_0007677.jpg	      0		829	20													1	1					Unknown								100.0
1_1_01_Left_MAH00204.MP4_0007677.jpg	      0		888	169													1	1					Unconsolidated	Sand	mud (fine sand)		82001015				85.8
1_1_01_Left_MAH00204.MP4_0007677.jpg	      0		1038	1790													1	1					Unknown								77.2
1_1_01_Left_MAH00204.MP4_0007677.jpg	      0		618	1008													1	1					Open Water								18.2
1_1_01_Left_MAH00204.MP4_0007677.jpg	      0		740	160													1	1					Open Water								86.4
1_1_01_Left_MAH00204.MP4_0007677.jpg	      0		639	378													1	1					Open Water								66.7
1_1_01_Left_MAH00204.MP4_0007677.jpg	      0		1052	1276													1	1					Unconsolidated	Sand	mud (fine sand)		82001015				33.8
1_1_01_Left_MAH00204.MP4_0007677.jpg	      0		704	250													1	1					Open Water								78.0
1_1_01_Left_MAH00204.MP4_0007677.jpg	      0		744	1303													1	1					Unknown								26.5
1_1_01_Left_MAH00204.MP4_0007677.jpg	      0		875	1275													1	1					Unconsolidated	Sand	mud (fine sand)		82001015				24.1
1_1_01_Left_MAH00204.MP4_0007677.jpg	      0		919	1637													1	1					Unconsolidated	Sand	mud (fine sand)		82001015				59.7
1_1_01_Left_MAH00204.MP4_0007677.jpg	      0		929	705													1	1					Unconsolidated	Sand	mud (fine sand)		82001015				35.1
1_1_01_Left_MAH00204.MP4_0007677.jpg	      0		854	240													1	1					Unconsolidated	Sand	mud (fine sand)		82001015				78.5
20_1_01_Left_MAH00217.MP4_0057366.jpg	      0		1025	1642													20	1					Unconsolidated	Sand	mud (fine sand)		82001015				80.2
20_1_01_Left_MAH00217.MP4_0057366.jpg	      0		560	552													20	1					Open Water								50.7
20_1_01_Left_MAH00217.MP4_0057366.jpg	      0		597	299													20	1					Open Water								75.5
20_1_01_Left_MAH00217.MP4_0057366.jpg	      0		552	1097													20	1					Open Water								27.6
20_1_01_Left_MAH00217.MP4_0057366.jpg	      0		886	335													20	1					Unconsolidated	Sand	mud (fine sand)		82001015				70.6
20_1_01_Left_MAH00217.MP4_0057366.jpg	      0		844	1180													20	1					Unconsolidated	Sand	mud (fine sand)		82001015				25.5
20_1_01_Left_MAH00217.MP4_0057366.jpg	      0		820	1014													20	1					Unconsolidated	Sand	mud (fine sand)		82001015				8.3
20_1_01_Left_MAH00217.MP4_0057366.jpg	      0		714	757													20	1					Unknown								23.4
20_1_01_Left_MAH00217.MP4_0057366.jpg	      0		824	59													20	1					Unconsolidated	Sand	mud (fine sand)		82001015				100.0
20_1_01_Left_MAH00217.MP4_0057366.jpg	      0		547	662													20	1					Open Water								40.9
20_1_01_Left_MAH00217.MP4_0057366.jpg	      0		596	1804													20	1					Unknown								94.6
