campaignid,sample,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,family,genus,species,count
2021-05_Abrolhos_stereo-BRUVs,npz6.2,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2021-05_Abrolhos_stereo-BRUVs,npz6.2,Biota,Sponges,Erect forms,NA,NA,NA,NA,NA,NA,NA,NA,3
2021-05_Abrolhos_stereo-BRUVs,npz6.2,Physical,Substrate,Consolidated (hard),Cobbles,NA,NA,NA,NA,NA,NA,NA,16
2021-05_Abrolhos_stereo-BRUVs,npz6.20,Biota,Macroalgae,Encrusting,Red,NA,NA,NA,NA,NA,NA,NA,3
2021-05_Abrolhos_stereo-BRUVs,npz6.20,Biota,Macroalgae,Erect fine branching,Green,NA,NA,NA,NA,NA,NA,NA,1
2021-05_Abrolhos_stereo-BRUVs,npz6.20,Biota,Macroalgae,Erect fine branching,Red,NA,NA,NA,NA,NA,NA,NA,2
2021-05_Abrolhos_stereo-BRUVs,npz6.20,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2021-05_Abrolhos_stereo-BRUVs,npz6.20,Biota,Sessile invertebrates,,,NA,NA,NA,NA,,,,1
2021-05_Abrolhos_stereo-BRUVs,npz6.20,Biota,Sponges,Massive forms,NA,NA,NA,NA,NA,NA,NA,NA,1
2021-05_Abrolhos_stereo-BRUVs,npz6.20,Physical,Substrate,Consolidated (hard),Cobbles,NA,NA,NA,NA,NA,NA,NA,10
2021-05_Abrolhos_stereo-BRUVs,npz6.20,Physical,Substrate,Consolidated (hard),Rock,NA,NA,NA,NA,NA,NA,NA,2
2021-05_Abrolhos_stereo-BRUVs,npz6.20,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,3
2021-05_Abrolhos_stereo-BRUVs,npz6.21,Biota,Bryozoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
2021-05_Abrolhos_stereo-BRUVs,npz6.21,Biota,Cnidaria,Corals,Black & Octocorals,Branching (3D),NA,NA,NA,NA,NA,NA,4
2021-05_Abrolhos_stereo-BRUVs,npz6.21,Biota,Sessile invertebrates,,,NA,NA,NA,NA,,,,13
2021-05_Abrolhos_stereo-BRUVs,npz6.21,Biota,Sponges,Cup-likes,NA,NA,NA,NA,NA,NA,NA,NA,1
2021-05_Abrolhos_stereo-BRUVs,npz6.21,Biota,Sponges,Erect forms,NA,NA,NA,NA,NA,NA,NA,NA,4
2021-05_Abrolhos_stereo-BRUVs,npz6.21,Biota,Sponges,Massive forms,NA,NA,NA,NA,NA,NA,NA,NA,5
2021-05_Abrolhos_stereo-BRUVs,npz6.21,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2021-05_Abrolhos_stereo-BRUVs,npz6.21,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,2
2021-05_Abrolhos_stereo-BRUVs,npz6.22,Biota,Macroalgae,Erect coarse branching,Brown,NA,NA,NA,NA,NA,NA,NA,1
2021-05_Abrolhos_stereo-BRUVs,npz6.22,Biota,Macroalgae,Erect coarse branching,Red,NA,NA,NA,NA,NA,NA,NA,7
2021-05_Abrolhos_stereo-BRUVs,npz6.22,Biota,Macroalgae,Erect fine branching,Green,NA,NA,NA,NA,NA,NA,NA,5
2021-05_Abrolhos_stereo-BRUVs,npz6.22,Biota,Macroalgae,Erect fine branching,Red,NA,NA,NA,NA,NA,NA,NA,8
2021-05_Abrolhos_stereo-BRUVs,npz6.22,Biota,Macroalgae,Large canopy-forming,Brown,NA,NA,NA,NA,Lessoniaceae,Ecklonia,radiata,4
2021-05_Abrolhos_stereo-BRUVs,npz6.22,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2021-05_Abrolhos_stereo-BRUVs,npz6.22,Biota,Sessile invertebrates,,,NA,NA,NA,NA,,,,1
2021-05_Abrolhos_stereo-BRUVs,npz6.22,Biota,Sponges,Crusts,NA,NA,NA,NA,NA,NA,NA,NA,3
2021-05_Abrolhos_stereo-BRUVs,npz6.22,Biota,Sponges,Erect forms,NA,NA,NA,NA,NA,NA,NA,NA,1
2021-05_Abrolhos_stereo-BRUVs,npz6.22,Physical,Substrate,Consolidated (hard),Cobbles,NA,NA,NA,NA,NA,NA,NA,1
2021-05_Abrolhos_stereo-BRUVs,npz6.22,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),NA,NA,NA,NA,NA,NA,2
2021-05_Abrolhos_stereo-BRUVs,npz6.24,Biota,Macroalgae,Erect coarse branching,Red,NA,NA,NA,NA,NA,NA,NA,5
2021-05_Abrolhos_stereo-BRUVs,npz6.24,Biota,Macroalgae,Erect fine branching,Green,NA,NA,NA,NA,NA,NA,NA,2
2021-05_Abrolhos_stereo-BRUVs,npz6.24,Biota,Macroalgae,Erect fine branching,Red,NA,NA,NA,NA,NA,NA,NA,11
2021-05_Abrolhos_stereo-BRUVs,npz6.24,Biota,Sponges,Crusts,NA,NA,NA,NA,NA,NA,NA,NA,2
2021-05_Abrolhos_stereo-BRUVs,npz6.24,Biota,Sponges,Cup-likes,NA,NA,NA,NA,NA,NA,NA,NA,3
2021-05_Abrolhos_stereo-BRUVs,npz6.24,Biota,Sponges,Massive forms,NA,NA,NA,NA,NA,NA,NA,NA,2
2021-05_Abrolhos_stereo-BRUVs,npz6.24,Physical,Substrate,Consolidated (hard),Rock,NA,NA,NA,NA,NA,NA,NA,1
2021-05_Abrolhos_stereo-BRUVs,npz6.26,Biota,Macroalgae,Erect fine branching,Red,NA,NA,NA,NA,NA,NA,NA,27
2021-05_Abrolhos_stereo-BRUVs,npz6.26,Physical,Substrate,Consolidated (hard),Rock,NA,NA,NA,NA,NA,NA,NA,11
2021-05_Abrolhos_stereo-BRUVs,npz6.27,Biota,Macroalgae,Erect coarse branching,Red,NA,NA,NA,NA,NA,NA,NA,7
2021-05_Abrolhos_stereo-BRUVs,npz6.27,Biota,Macroalgae,Erect fine branching,Red,NA,NA,NA,NA,NA,NA,NA,14
2021-05_Abrolhos_stereo-BRUVs,npz6.27,Biota,Macroalgae,Large canopy-forming,Brown,NA,NA,NA,NA,Lessoniaceae,Ecklonia,radiata,9
2021-05_Abrolhos_stereo-BRUVs,npz6.27,Physical,Substrate,Consolidated (hard),Cobbles,NA,NA,NA,NA,NA,NA,NA,1
2021-05_Abrolhos_stereo-BRUVs,npz6.27,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),NA,NA,NA,NA,NA,NA,1
2021-05_Abrolhos_stereo-BRUVs,npz6.28,Biota,Sessile invertebrates,,,NA,NA,NA,NA,,,,1
2021-05_Abrolhos_stereo-BRUVs,npz6.28,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),NA,NA,NA,NA,NA,NA,27
2021-05_Abrolhos_stereo-BRUVs,npz6.36,Biota,Ascidians,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
2021-05_Abrolhos_stereo-BRUVs,npz6.36,Biota,Bryozoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2021-05_Abrolhos_stereo-BRUVs,npz6.36,Biota,Cnidaria,Hydroids,NA,NA,NA,NA,NA,NA,NA,NA,1
2021-05_Abrolhos_stereo-BRUVs,npz6.36,Biota,Macroalgae,Encrusting,Red,NA,NA,NA,NA,NA,NA,NA,1
2021-05_Abrolhos_stereo-BRUVs,npz6.36,Biota,Sponges,Massive forms,NA,NA,NA,NA,NA,NA,NA,NA,7
2021-05_Abrolhos_stereo-BRUVs,npz6.36,Physical,Substrate,Consolidated (hard),Boulders,NA,NA,NA,NA,NA,NA,NA,2
2021-05_Abrolhos_stereo-BRUVs,npz6.36,Physical,Substrate,Consolidated (hard),Cobbles,NA,NA,NA,NA,NA,NA,NA,1
2021-05_Abrolhos_stereo-BRUVs,npz6.36,Physical,Substrate,Unconsolidated (soft),Pebble / gravel,Biologenic,NA,NA,NA,NA,NA,NA,2
2021-05_Abrolhos_stereo-BRUVs,npz6.36,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,12
2021-05_Abrolhos_stereo-BRUVs,npz6.4,Biota,Bryozoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2021-05_Abrolhos_stereo-BRUVs,npz6.4,Biota,Sessile invertebrates,,,NA,NA,NA,NA,,,,25
2021-05_Abrolhos_stereo-BRUVs,npz6.4,Biota,Sponges,Crusts,NA,NA,NA,NA,NA,NA,NA,NA,2
2021-05_Abrolhos_stereo-BRUVs,npz6.4,Biota,Sponges,Erect forms,NA,NA,NA,NA,NA,NA,NA,NA,1
2021-05_Abrolhos_stereo-BRUVs,npz6.4,Biota,Sponges,Massive forms,NA,NA,NA,NA,NA,NA,NA,NA,1
2021-05_Abrolhos_stereo-BRUVs,npz6.4,Physical,Substrate,Unconsolidated (soft),Pebble / gravel,Gravel (2-10mm),NA,NA,NA,NA,NA,NA,1
2021-05_Abrolhos_stereo-BRUVs,npz6.5,Biota,Cnidaria,Corals,Black & Octocorals,Branching (3D),NA,NA,NA,NA,NA,NA,2
2021-05_Abrolhos_stereo-BRUVs,npz6.5,Biota,Cnidaria,Corals,Black & Octocorals,Fan (2D),NA,NA,NA,NA,NA,NA,1
2021-05_Abrolhos_stereo-BRUVs,npz6.5,Biota,Cnidaria,Hydroids,NA,NA,NA,NA,NA,NA,NA,NA,3
2021-05_Abrolhos_stereo-BRUVs,npz6.5,Biota,Macroalgae,Encrusting,Red,NA,NA,NA,NA,NA,NA,NA,2
2021-05_Abrolhos_stereo-BRUVs,npz6.5,Biota,Sessile invertebrates,,,NA,NA,NA,NA,,,,3
2021-05_Abrolhos_stereo-BRUVs,npz6.5,Biota,Sponges,Crusts,NA,NA,NA,NA,NA,NA,NA,NA,1
2021-05_Abrolhos_stereo-BRUVs,npz6.5,Biota,Sponges,Cup-likes,NA,NA,NA,NA,NA,NA,NA,NA,1
2021-05_Abrolhos_stereo-BRUVs,npz6.5,Biota,Sponges,Massive forms,NA,NA,NA,NA,NA,NA,NA,NA,6
2021-05_Abrolhos_stereo-BRUVs,npz6.5,Physical,Substrate,Consolidated (hard),Cobbles,NA,NA,NA,NA,NA,NA,NA,1
2021-05_Abrolhos_stereo-BRUVs,npz6.5,Physical,Substrate,Consolidated (hard),Rock,NA,NA,NA,NA,NA,NA,NA,4
2021-05_Abrolhos_stereo-BRUVs,npz6.5,Physical,Substrate,Unconsolidated (soft),Pebble / gravel,Gravel (2-10mm),NA,NA,NA,NA,NA,NA,1
2021-05_Abrolhos_stereo-BRUVs,npz6.5,Physical,Substrate,Unconsolidated (soft),Pebble / gravel,Pebble (10-64mm),NA,NA,NA,NA,NA,NA,1
2021-05_Abrolhos_stereo-BRUVs,npz6.5,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,3
2021-05_Abrolhos_stereo-BRUVs,npz6.6,Biota,Macroalgae,Erect coarse branching,Red,NA,NA,NA,NA,NA,NA,NA,10
2021-05_Abrolhos_stereo-BRUVs,npz6.6,Biota,Macroalgae,Erect fine branching,Red,NA,NA,NA,NA,NA,NA,NA,2
2021-05_Abrolhos_stereo-BRUVs,npz6.8,Biota,Cnidaria,Hydroids,NA,NA,NA,NA,NA,NA,NA,NA,1
2021-05_Abrolhos_stereo-BRUVs,npz6.8,Biota,Sessile invertebrates,,,NA,NA,NA,NA,,,,1
2021-05_Abrolhos_stereo-BRUVs,npz6.8,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),NA,NA,NA,NA,NA,NA,26
2021-05_Abrolhos_stereo-BRUVs,npz6.9,Biota,Sessile invertebrates,,,NA,NA,NA,NA,,,,25
2021-05_Abrolhos_stereo-BRUVs,npz6.9,Biota,Sponges,Massive forms,NA,NA,NA,NA,NA,NA,NA,NA,1
2021-05_Abrolhos_stereo-BRUVs,npz6.9,Physical,Substrate,Unconsolidated (soft),Pebble / gravel,Gravel (2-10mm),NA,NA,NA,NA,NA,NA,3
2021-05_Abrolhos_stereo-BRUVs,npz6.9,Physical,Substrate,Unconsolidated (soft),Pebble / gravel,Pebble (10-64mm),NA,NA,NA,NA,NA,NA,1
2021-05_Abrolhos_stereo-BRUVs,npz6.BOSS41,Biota,Bryozoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
2021-05_Abrolhos_stereo-BRUVs,npz6.BOSS41,Biota,Sessile invertebrates,,,NA,NA,NA,NA,,,,8
2021-05_Abrolhos_stereo-BRUVs,npz6.BOSS41,Biota,Sponges,Cup-likes,NA,NA,NA,NA,NA,NA,NA,NA,5
2021-05_Abrolhos_stereo-BRUVs,npz6.BOSS41,Biota,Sponges,Erect forms,NA,NA,NA,NA,NA,NA,NA,NA,3
2021-05_Abrolhos_stereo-BRUVs,npz6.BOSS41,Biota,Sponges,Massive forms,NA,NA,NA,NA,NA,NA,NA,NA,6
2021-05_Abrolhos_stereo-BRUVs,npz6.BOSS41,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,4
2021-05_Abrolhos_stereo-BRUVs,npz6.BOSS41,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),NA,NA,NA,NA,NA,NA,4
2021-05_Abrolhos_stereo-BRUVs,npz6.C01,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),NA,NA,NA,NA,NA,NA,23
2021-05_Abrolhos_stereo-BRUVs,npz6.C02,Biota,Sessile invertebrates,,,NA,NA,NA,NA,,,,2
2021-05_Abrolhos_stereo-BRUVs,npz6.C02,Physical,Substrate,Unconsolidated (soft),Pebble / gravel,Gravel (2-10mm),NA,NA,NA,NA,NA,NA,3
2021-05_Abrolhos_stereo-BRUVs,npz6.C02,Physical,Substrate,Unconsolidated (soft),Pebble / gravel,Pebble (10-64mm),NA,NA,NA,NA,NA,NA,4
2021-05_Abrolhos_stereo-BRUVs,npz6.C02,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),NA,NA,NA,NA,NA,NA,23
2021-05_Abrolhos_stereo-BRUVs,npz9.1,Biota,Sessile invertebrates,,,NA,NA,NA,NA,,,,1
2021-05_Abrolhos_stereo-BRUVs,npz9.1,Biota,Sponges,Cup-likes,NA,NA,NA,NA,NA,NA,NA,NA,2
2021-05_Abrolhos_stereo-BRUVs,npz9.1,Biota,Sponges,Massive forms,NA,NA,NA,NA,NA,NA,NA,NA,2
2021-05_Abrolhos_stereo-BRUVs,npz9.1,Physical,Substrate,Unconsolidated (soft),Pebble / gravel,Pebble (10-64mm),NA,NA,NA,NA,NA,NA,1
2021-05_Abrolhos_stereo-BRUVs,npz9.1,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,11
2021-05_Abrolhos_stereo-BRUVs,npz9.1,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),NA,NA,NA,NA,NA,NA,11
2021-05_Abrolhos_stereo-BRUVs,npz9.10,Biota,Cnidaria,Hydroids,NA,NA,NA,NA,NA,NA,NA,NA,1
2021-05_Abrolhos_stereo-BRUVs,npz9.10,Biota,Sessile invertebrates,,,NA,NA,NA,NA,,,,5
2021-05_Abrolhos_stereo-BRUVs,npz9.10,Biota,Sponges,Massive forms,NA,NA,NA,NA,NA,NA,NA,NA,1
2021-05_Abrolhos_stereo-BRUVs,npz9.10,Physical,Substrate,Unconsolidated (soft),Pebble / gravel,Pebble (10-64mm),NA,NA,NA,NA,NA,NA,1
2021-05_Abrolhos_stereo-BRUVs,npz9.10,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,3
2021-05_Abrolhos_stereo-BRUVs,npz9.10,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),NA,NA,NA,NA,NA,NA,25
2021-05_Abrolhos_stereo-BRUVs,npz9.11,Biota,Sessile invertebrates,,,NA,NA,NA,NA,,,,19
2021-05_Abrolhos_stereo-BRUVs,npz9.11,Biota,Sponges,Cup-likes,NA,NA,NA,NA,NA,NA,NA,NA,1
2021-05_Abrolhos_stereo-BRUVs,npz9.11,Biota,Sponges,Erect forms,NA,NA,NA,NA,NA,NA,NA,NA,2
2021-05_Abrolhos_stereo-BRUVs,npz9.11,Physical,Substrate,Unconsolidated (soft),Pebble / gravel,Pebble (10-64mm),NA,NA,NA,NA,NA,NA,1
2021-05_Abrolhos_stereo-BRUVs,npz9.11,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,3
2021-05_Abrolhos_stereo-BRUVs,npz9.11,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),NA,NA,NA,NA,NA,NA,3
2021-05_Abrolhos_stereo-BRUVs,npz9.12,Physical,Substrate,Unconsolidated (soft),Pebble / gravel,Biologenic,NA,NA,NA,NA,NA,NA,1
2021-05_Abrolhos_stereo-BRUVs,npz9.12,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,23
2021-05_Abrolhos_stereo-BRUVs,npz9.13,Biota,Cnidaria,Corals,Black & Octocorals,Branching (3D),NA,NA,NA,NA,NA,NA,1
2021-05_Abrolhos_stereo-BRUVs,npz9.13,Physical,Substrate,Unconsolidated (soft),Pebble / gravel,Gravel (2-10mm),NA,NA,NA,NA,NA,NA,4
2021-05_Abrolhos_stereo-BRUVs,npz9.13,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,21
2021-05_Abrolhos_stereo-BRUVs,npz9.14,Physical,Substrate,Unconsolidated (soft),Pebble / gravel,Pebble (10-64mm),NA,NA,NA,NA,NA,NA,1
2021-05_Abrolhos_stereo-BRUVs,npz9.14,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,30
2021-05_Abrolhos_stereo-BRUVs,npz9.16,Physical,Substrate,Unconsolidated (soft),Pebble / gravel,Gravel (2-10mm),NA,NA,NA,NA,NA,NA,5
2021-05_Abrolhos_stereo-BRUVs,npz9.16,Physical,Substrate,Unconsolidated (soft),Pebble / gravel,Pebble (10-64mm),NA,NA,NA,NA,NA,NA,2
2021-05_Abrolhos_stereo-BRUVs,npz9.16,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,28
2021-05_Abrolhos_stereo-BRUVs,npz9.17,Biota,Sponges,Erect forms,NA,NA,NA,NA,NA,NA,NA,NA,1
2021-05_Abrolhos_stereo-BRUVs,npz9.17,Physical,Substrate,Unconsolidated (soft),Pebble / gravel,Gravel (2-10mm),NA,NA,NA,NA,NA,NA,15
2021-05_Abrolhos_stereo-BRUVs,npz9.17,Physical,Substrate,Unconsolidated (soft),Pebble / gravel,Pebble (10-64mm),NA,NA,NA,NA,NA,NA,1
2021-05_Abrolhos_stereo-BRUVs,npz9.17,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,10
2021-05_Abrolhos_stereo-BRUVs,npz9.18,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),NA,NA,NA,NA,NA,NA,28
2021-05_Abrolhos_stereo-BRUVs,npz9.19,Physical,Substrate,Consolidated (hard),Cobbles,NA,NA,NA,NA,NA,NA,NA,1
2021-05_Abrolhos_stereo-BRUVs,npz9.19,Physical,Substrate,Unconsolidated (soft),Pebble / gravel,Gravel (2-10mm),NA,NA,NA,NA,NA,NA,10
2021-05_Abrolhos_stereo-BRUVs,npz9.19,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,20
2021-05_Abrolhos_stereo-BRUVs,npz9.2,Biota,Cnidaria,Hydroids,NA,NA,NA,NA,NA,NA,NA,NA,1
2021-05_Abrolhos_stereo-BRUVs,npz9.2,Physical,Substrate,Consolidated (hard),Cobbles,NA,NA,NA,NA,NA,NA,NA,1
2021-05_Abrolhos_stereo-BRUVs,npz9.2,Physical,Substrate,Unconsolidated (soft),Pebble / gravel,Gravel (2-10mm),NA,NA,NA,NA,NA,NA,9
2021-05_Abrolhos_stereo-BRUVs,npz9.2,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,15
2021-05_Abrolhos_stereo-BRUVs,npz9.21,Biota,Sessile invertebrates,,,NA,NA,NA,NA,,,,1
2021-05_Abrolhos_stereo-BRUVs,npz9.21,Physical,Substrate,Unconsolidated (soft),Pebble / gravel,Gravel (2-10mm),NA,NA,NA,NA,NA,NA,4
2021-05_Abrolhos_stereo-BRUVs,npz9.21,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,10
2021-05_Abrolhos_stereo-BRUVs,npz9.21,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),NA,NA,NA,NA,NA,NA,14
2021-05_Abrolhos_stereo-BRUVs,npz9.22,Physical,Substrate,Unconsolidated (soft),Pebble / gravel,Gravel (2-10mm),NA,NA,NA,NA,NA,NA,10
2021-05_Abrolhos_stereo-BRUVs,npz9.22,Physical,Substrate,Unconsolidated (soft),Pebble / gravel,Pebble (10-64mm),NA,NA,NA,NA,NA,NA,1
2021-05_Abrolhos_stereo-BRUVs,npz9.22,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,9
2021-05_Abrolhos_stereo-BRUVs,npz9.24,Biota,Sessile invertebrates,,,NA,NA,NA,NA,,,,2
2021-05_Abrolhos_stereo-BRUVs,npz9.24,Physical,Substrate,Consolidated (hard),Cobbles,NA,NA,NA,NA,NA,NA,NA,1
2021-05_Abrolhos_stereo-BRUVs,npz9.24,Physical,Substrate,Unconsolidated (soft),Pebble / gravel,Gravel (2-10mm),NA,NA,NA,NA,NA,NA,2
2021-05_Abrolhos_stereo-BRUVs,npz9.24,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,12
2021-05_Abrolhos_stereo-BRUVs,npz9.24,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),NA,NA,NA,NA,NA,NA,12
2021-05_Abrolhos_stereo-BRUVs,npz9.25,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,16
2021-05_Abrolhos_stereo-BRUVs,npz9.25,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),NA,NA,NA,NA,NA,NA,16
2021-05_Abrolhos_stereo-BRUVs,npz9.26,Biota,Sessile invertebrates,,,NA,NA,NA,NA,,,,5
2021-05_Abrolhos_stereo-BRUVs,npz9.26,Biota,Sponges,Erect forms,NA,NA,NA,NA,NA,NA,NA,NA,1
2021-05_Abrolhos_stereo-BRUVs,npz9.26,Physical,Substrate,Consolidated (hard),Cobbles,NA,NA,NA,NA,NA,NA,NA,1
