campaignid,sample,level_1,level_5,level_2,level_3,level_4,level_6,level_7,level_8,family,genus,species,count
2019-08-Ningaloo-deep_stereo-BRUVS,11.03,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,12
2019-08-Ningaloo-deep_stereo-BRUVS,11.03,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,6
2019-08-Ningaloo-deep_stereo-BRUVS,11.04,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,1
2019-08-Ningaloo-deep_stereo-BRUVS,11.04,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,24
2019-08-Ningaloo-deep_stereo-BRUVS,11.05,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,9
2019-08-Ningaloo-deep_stereo-BRUVS,11.05,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,13
2019-08-Ningaloo-deep_stereo-BRUVS,11.06,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,4
2019-08-Ningaloo-deep_stereo-BRUVS,11.06,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,14
2019-08-Ningaloo-deep_stereo-BRUVS,11.06,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,3
2019-08-Ningaloo-deep_stereo-BRUVS,11.06,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,1
2019-08-Ningaloo-deep_stereo-BRUVS,12.02,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,9
2019-08-Ningaloo-deep_stereo-BRUVS,12.02,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,7
2019-08-Ningaloo-deep_stereo-BRUVS,12.02,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,6
2019-08-Ningaloo-deep_stereo-BRUVS,12.02,Physical,4,Relief,High,Wall,NA,NA,NA,NA,NA,NA,3
2019-08-Ningaloo-deep_stereo-BRUVS,12.02,Physical,5,Relief,High,Caves,NA,NA,NA,,,,2
2019-08-Ningaloo-deep_stereo-BRUVS,12.03,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,20
2019-08-Ningaloo-deep_stereo-BRUVS,12.04,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,10
2019-08-Ningaloo-deep_stereo-BRUVS,12.04,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,15
2019-08-Ningaloo-deep_stereo-BRUVS,12.05,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,7
2019-08-Ningaloo-deep_stereo-BRUVS,12.05,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,17
2019-08-Ningaloo-deep_stereo-BRUVS,12.05,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,1
2019-08-Ningaloo-deep_stereo-BRUVS,12.06,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,22
2019-08-Ningaloo-deep_stereo-BRUVS,12.11,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,1
2019-08-Ningaloo-deep_stereo-BRUVS,12.11,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,6
2019-08-Ningaloo-deep_stereo-BRUVS,12.11,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,6
2019-08-Ningaloo-deep_stereo-BRUVS,12.11,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,8
2019-08-Ningaloo-deep_stereo-BRUVS,12.11,Physical,4,Relief,High,Wall,NA,NA,NA,NA,NA,NA,1
2019-08-Ningaloo-deep_stereo-BRUVS,13.02,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,15
2019-08-Ningaloo-deep_stereo-BRUVS,13.02,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,11
2019-08-Ningaloo-deep_stereo-BRUVS,13.03,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,11
2019-08-Ningaloo-deep_stereo-BRUVS,13.03,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,11
2019-08-Ningaloo-deep_stereo-BRUVS,13.04,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,23
2019-08-Ningaloo-deep_stereo-BRUVS,13.04,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,2
2019-08-Ningaloo-deep_stereo-BRUVS,13.05,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,4
2019-08-Ningaloo-deep_stereo-BRUVS,13.05,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,17
2019-08-Ningaloo-deep_stereo-BRUVS,13.06,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,20
2019-08-Ningaloo-deep_stereo-BRUVS,13.08,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,20
2019-08-Ningaloo-deep_stereo-BRUVS,14.01,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,9
2019-08-Ningaloo-deep_stereo-BRUVS,14.01,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,10
2019-08-Ningaloo-deep_stereo-BRUVS,14.01,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,6
2019-08-Ningaloo-deep_stereo-BRUVS,14.02,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,6
2019-08-Ningaloo-deep_stereo-BRUVS,14.02,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,8
2019-08-Ningaloo-deep_stereo-BRUVS,14.02,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,4
2019-08-Ningaloo-deep_stereo-BRUVS,14.02,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,1
2019-08-Ningaloo-deep_stereo-BRUVS,14.02,Physical,4,Relief,High,Wall,NA,NA,NA,NA,NA,NA,1
2019-08-Ningaloo-deep_stereo-BRUVS,14.03,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,1
2019-08-Ningaloo-deep_stereo-BRUVS,14.03,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,20
2019-08-Ningaloo-deep_stereo-BRUVS,14.03,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,1
2019-08-Ningaloo-deep_stereo-BRUVS,14.06,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,6
2019-08-Ningaloo-deep_stereo-BRUVS,14.06,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,17
2019-08-Ningaloo-deep_stereo-BRUVS,14.11,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,7
2019-08-Ningaloo-deep_stereo-BRUVS,14.11,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,15
2019-08-Ningaloo-deep_stereo-BRUVS,14.11,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,3
2019-08-Ningaloo-deep_stereo-BRUVS,14.12,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,10
2019-08-Ningaloo-deep_stereo-BRUVS,14.12,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,15
2019-08-Ningaloo-deep_stereo-BRUVS,14.13,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,22
2019-08-Ningaloo-deep_stereo-BRUVS,15.01,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,22
2019-08-Ningaloo-deep_stereo-BRUVS,15.02,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,2
2019-08-Ningaloo-deep_stereo-BRUVS,15.02,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,20
2019-08-Ningaloo-deep_stereo-BRUVS,15.05,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,23
2019-08-Ningaloo-deep_stereo-BRUVS,15.05,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,3
2019-08-Ningaloo-deep_stereo-BRUVS,15.07,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,14
2019-08-Ningaloo-deep_stereo-BRUVS,15.07,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,6
2019-08-Ningaloo-deep_stereo-BRUVS,15.12,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,2
2019-08-Ningaloo-deep_stereo-BRUVS,15.12,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,13
2019-08-Ningaloo-deep_stereo-BRUVS,16.01,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,6
2019-08-Ningaloo-deep_stereo-BRUVS,16.01,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,14
2019-08-Ningaloo-deep_stereo-BRUVS,16.02,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,5
2019-08-Ningaloo-deep_stereo-BRUVS,16.02,Physical,4,Relief,High,Wall,NA,NA,NA,NA,NA,NA,16
2019-08-Ningaloo-deep_stereo-BRUVS,16.02,Physical,5,Relief,High,Caves,NA,NA,NA,,,,1
2019-08-Ningaloo-deep_stereo-BRUVS,16.03,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,20
2019-08-Ningaloo-deep_stereo-BRUVS,16.04,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,20
2019-08-Ningaloo-deep_stereo-BRUVS,16.05,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,7
2019-08-Ningaloo-deep_stereo-BRUVS,16.05,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,16
2019-08-Ningaloo-deep_stereo-BRUVS,16.05,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,3
2019-08-Ningaloo-deep_stereo-BRUVS,17.08,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,10
2019-08-Ningaloo-deep_stereo-BRUVS,17.08,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,11
2019-08-Ningaloo-deep_stereo-BRUVS,17.08,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,1
2019-08-Ningaloo-deep_stereo-BRUVS,18.01,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,10
2019-08-Ningaloo-deep_stereo-BRUVS,18.01,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,14
2019-08-Ningaloo-deep_stereo-BRUVS,18.02,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,12
2019-08-Ningaloo-deep_stereo-BRUVS,18.02,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,15
2019-08-Ningaloo-deep_stereo-BRUVS,18.03,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,7
2019-08-Ningaloo-deep_stereo-BRUVS,18.03,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,12
2019-08-Ningaloo-deep_stereo-BRUVS,18.03,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,7
2019-08-Ningaloo-deep_stereo-BRUVS,18.04,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,1
2019-08-Ningaloo-deep_stereo-BRUVS,18.04,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,18
2019-08-Ningaloo-deep_stereo-BRUVS,18.04,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,4
2019-08-Ningaloo-deep_stereo-BRUVS,18.04,Physical,4,Relief,High,Wall,NA,NA,NA,NA,NA,NA,2
2019-08-Ningaloo-deep_stereo-BRUVS,18.04,Physical,5,Relief,High,Caves,NA,NA,NA,,,,1
2019-08-Ningaloo-deep_stereo-BRUVS,18.07,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,7
2019-08-Ningaloo-deep_stereo-BRUVS,18.07,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,9
2019-08-Ningaloo-deep_stereo-BRUVS,18.07,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,4
2019-08-Ningaloo-deep_stereo-BRUVS,18.07,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,3
2019-08-Ningaloo-deep_stereo-BRUVS,18.08,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,10
2019-08-Ningaloo-deep_stereo-BRUVS,18.08,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,10
2019-08-Ningaloo-deep_stereo-BRUVS,19.01,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,19
2019-08-Ningaloo-deep_stereo-BRUVS,19.02,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,12
2019-08-Ningaloo-deep_stereo-BRUVS,19.02,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,8
2019-08-Ningaloo-deep_stereo-BRUVS,19.03,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,2
2019-08-Ningaloo-deep_stereo-BRUVS,19.03,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,20
2019-08-Ningaloo-deep_stereo-BRUVS,19.04,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,2
2019-08-Ningaloo-deep_stereo-BRUVS,19.04,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,17
2019-08-Ningaloo-deep_stereo-BRUVS,19.04,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,4
2019-08-Ningaloo-deep_stereo-BRUVS,19.05,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,20
2019-08-Ningaloo-deep_stereo-BRUVS,19.08,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,20
2019-08-Ningaloo-deep_stereo-BRUVS,2.02,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,2
2019-08-Ningaloo-deep_stereo-BRUVS,2.02,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,19
2019-08-Ningaloo-deep_stereo-BRUVS,2.03,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,20
2019-08-Ningaloo-deep_stereo-BRUVS,2.04,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,6
2019-08-Ningaloo-deep_stereo-BRUVS,2.04,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,20
2019-08-Ningaloo-deep_stereo-BRUVS,2.05,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,26
2019-08-Ningaloo-deep_stereo-BRUVS,2.06,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,1
2019-08-Ningaloo-deep_stereo-BRUVS,2.06,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,25
2019-08-Ningaloo-deep_stereo-BRUVS,2.07,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,6
2019-08-Ningaloo-deep_stereo-BRUVS,2.07,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,10
2019-08-Ningaloo-deep_stereo-BRUVS,2.07,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,10
2019-08-Ningaloo-deep_stereo-BRUVS,23.01,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,6
2019-08-Ningaloo-deep_stereo-BRUVS,23.01,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,8
2019-08-Ningaloo-deep_stereo-BRUVS,23.01,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,1
2019-08-Ningaloo-deep_stereo-BRUVS,23.02,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,20
2019-08-Ningaloo-deep_stereo-BRUVS,23.03,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,5
2019-08-Ningaloo-deep_stereo-BRUVS,23.03,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,10
2019-08-Ningaloo-deep_stereo-BRUVS,23.04,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,20
2019-08-Ningaloo-deep_stereo-BRUVS,23.06,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,10
2019-08-Ningaloo-deep_stereo-BRUVS,23.06,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,10
2019-08-Ningaloo-deep_stereo-BRUVS,23.09,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,16
2019-08-Ningaloo-deep_stereo-BRUVS,23.09,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,7
2019-08-Ningaloo-deep_stereo-BRUVS,3.01,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,25
2019-08-Ningaloo-deep_stereo-BRUVS,3.02,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,25
2019-08-Ningaloo-deep_stereo-BRUVS,3.03,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,4
2019-08-Ningaloo-deep_stereo-BRUVS,3.03,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,21
2019-08-Ningaloo-deep_stereo-BRUVS,3.03,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,1
2019-08-Ningaloo-deep_stereo-BRUVS,3.04,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,3
2019-08-Ningaloo-deep_stereo-BRUVS,3.04,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,15
