campaignid,opcode,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,family,genus,species,caab_code,count
2014-12_Geographe-bay_stereo-BRUVs,119,Physical,Relief,High,High (>3m),3,NA,NA,NA,NA,NA,NA,82003006,7
2014-12_Geographe-bay_stereo-BRUVs,11R1,Physical,Relief,Flat,NA,0,NA,NA,NA,NA,NA,NA,82003001,10
2014-12_Geographe-bay_stereo-BRUVs,11R2,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,7
2014-12_Geographe-bay_stereo-BRUVs,11R3,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,10
2014-12_Geographe-bay_stereo-BRUVs,11R4,Physical,Relief,High,High (>3m),3,NA,NA,NA,NA,NA,NA,82003006,9
2014-12_Geographe-bay_stereo-BRUVs,12,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,82003003,10
2014-12_Geographe-bay_stereo-BRUVs,122,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,82003003,3
2014-12_Geographe-bay_stereo-BRUVs,122,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,8
2014-12_Geographe-bay_stereo-BRUVs,12RC1,Physical,Relief,Flat,NA,0,NA,NA,NA,NA,NA,NA,82003001,1
2014-12_Geographe-bay_stereo-BRUVs,12RC1,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,82003003,3
2014-12_Geographe-bay_stereo-BRUVs,12RC1,Physical,Relief,High,Wall,4,NA,NA,NA,NA,NA,NA,82003007,15
2014-12_Geographe-bay_stereo-BRUVs,12RC2,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,10
2014-12_Geographe-bay_stereo-BRUVs,12RC3,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,3
2014-12_Geographe-bay_stereo-BRUVs,12RC5,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,6
2014-12_Geographe-bay_stereo-BRUVs,12RC6,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,10
2014-12_Geographe-bay_stereo-BRUVs,12RC7,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,4
2014-12_Geographe-bay_stereo-BRUVs,12RC7,Physical,Relief,High,High (>3m),3,NA,NA,NA,NA,NA,NA,82003006,11
2014-12_Geographe-bay_stereo-BRUVs,12RC8,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,3
2014-12_Geographe-bay_stereo-BRUVs,12RC8,Physical,Relief,High,Wall,4,NA,NA,NA,NA,NA,NA,82003007,17
2014-12_Geographe-bay_stereo-BRUVs,12RC9,Physical,Relief,High,High (>3m),3,NA,NA,NA,NA,NA,NA,82003006,16
2014-12_Geographe-bay_stereo-BRUVs,13,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,15
2014-12_Geographe-bay_stereo-BRUVs,135,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,10
2014-12_Geographe-bay_stereo-BRUVs,138,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,10
2014-12_Geographe-bay_stereo-BRUVs,139,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,13
2014-12_Geographe-bay_stereo-BRUVs,13RC1,Physical,Relief,High,High (>3m),3,NA,NA,NA,NA,NA,NA,82003006,10
2014-12_Geographe-bay_stereo-BRUVs,13RC11,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,82003003,2
2014-12_Geographe-bay_stereo-BRUVs,13RC11,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,8
2014-12_Geographe-bay_stereo-BRUVs,13RC12,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,5
2014-12_Geographe-bay_stereo-BRUVs,13RC13,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,10
2014-12_Geographe-bay_stereo-BRUVs,13RC15,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,82003003,1
2014-12_Geographe-bay_stereo-BRUVs,13RC15,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,4
2014-12_Geographe-bay_stereo-BRUVs,13RC2,Physical,Relief,High,High (>3m),3,NA,NA,NA,NA,NA,NA,82003006,19
2014-12_Geographe-bay_stereo-BRUVs,13RC3,Physical,Relief,High,High (>3m),3,NA,NA,NA,NA,NA,NA,82003006,12
2014-12_Geographe-bay_stereo-BRUVs,13RC4,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,10
2014-12_Geographe-bay_stereo-BRUVs,13RC5,Physical,Relief,Flat,NA,0,NA,NA,NA,NA,NA,NA,82003001,1
2014-12_Geographe-bay_stereo-BRUVs,13RC5,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,82003003,8
2014-12_Geographe-bay_stereo-BRUVs,13RC5,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,6
2014-12_Geographe-bay_stereo-BRUVs,13RC6,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,82003003,7
2014-12_Geographe-bay_stereo-BRUVs,13RC6,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,3
2014-12_Geographe-bay_stereo-BRUVs,13RC7,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,10
2014-12_Geographe-bay_stereo-BRUVs,13RC8,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,82003003,10
2014-12_Geographe-bay_stereo-BRUVs,13RC8,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,3
2014-12_Geographe-bay_stereo-BRUVs,13RC9,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,82003003,6
2014-12_Geographe-bay_stereo-BRUVs,13RC9,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,4
2014-12_Geographe-bay_stereo-BRUVs,14,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,82003003,2
2014-12_Geographe-bay_stereo-BRUVs,14,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,14
2014-12_Geographe-bay_stereo-BRUVs,143,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,9
2014-12_Geographe-bay_stereo-BRUVs,144,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,10
2014-12_Geographe-bay_stereo-BRUVs,15,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,82003003,1
2014-12_Geographe-bay_stereo-BRUVs,15,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,9
2014-12_Geographe-bay_stereo-BRUVs,151,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,10
2014-12_Geographe-bay_stereo-BRUVs,154,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,9
2014-12_Geographe-bay_stereo-BRUVs,16,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,10
2014-12_Geographe-bay_stereo-BRUVs,160,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,14
2014-12_Geographe-bay_stereo-BRUVs,167,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,10
2014-12_Geographe-bay_stereo-BRUVs,17,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,82003003,6
2014-12_Geographe-bay_stereo-BRUVs,17,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,5
2014-12_Geographe-bay_stereo-BRUVs,170,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,10
2014-12_Geographe-bay_stereo-BRUVs,175,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,82003003,10
2014-12_Geographe-bay_stereo-BRUVs,176,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,10
2014-12_Geographe-bay_stereo-BRUVs,18,Physical,Relief,Flat,NA,0,NA,NA,NA,NA,NA,NA,82003001,10
2014-12_Geographe-bay_stereo-BRUVs,183,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,10
2014-12_Geographe-bay_stereo-BRUVs,19,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,82003003,10
2014-12_Geographe-bay_stereo-BRUVs,192,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,82003003,1
2014-12_Geographe-bay_stereo-BRUVs,192,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,12
2014-12_Geographe-bay_stereo-BRUVs,196,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,82003003,1
2014-12_Geographe-bay_stereo-BRUVs,196,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,14
2014-12_Geographe-bay_stereo-BRUVs,199,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,14
2014-12_Geographe-bay_stereo-BRUVs,2,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,10
2014-12_Geographe-bay_stereo-BRUVs,20,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,82003003,10
2014-12_Geographe-bay_stereo-BRUVs,202,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,10
2014-12_Geographe-bay_stereo-BRUVs,207,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,10
2014-12_Geographe-bay_stereo-BRUVs,208,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,13
2014-12_Geographe-bay_stereo-BRUVs,21,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,82003003,10
2014-12_Geographe-bay_stereo-BRUVs,215,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,82003003,10
2014-12_Geographe-bay_stereo-BRUVs,218,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,10
2014-12_Geographe-bay_stereo-BRUVs,22,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,10
2014-12_Geographe-bay_stereo-BRUVs,224,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,9
2014-12_Geographe-bay_stereo-BRUVs,23,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,10
2014-12_Geographe-bay_stereo-BRUVs,234,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,10
2014-12_Geographe-bay_stereo-BRUVs,236,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,12
2014-12_Geographe-bay_stereo-BRUVs,24,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,82003003,5
2014-12_Geographe-bay_stereo-BRUVs,24,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,1
2014-12_Geographe-bay_stereo-BRUVs,240,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,82003003,4
2014-12_Geographe-bay_stereo-BRUVs,240,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,13
2014-12_Geographe-bay_stereo-BRUVs,247,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,82003003,10
2014-12_Geographe-bay_stereo-BRUVs,25,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,82003003,10
2014-12_Geographe-bay_stereo-BRUVs,250,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,10
2014-12_Geographe-bay_stereo-BRUVs,256,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,82003003,2
2014-12_Geographe-bay_stereo-BRUVs,256,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,6
2014-12_Geographe-bay_stereo-BRUVs,26,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,11
2014-12_Geographe-bay_stereo-BRUVs,267,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,82003003,9
2014-12_Geographe-bay_stereo-BRUVs,267,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,1
2014-12_Geographe-bay_stereo-BRUVs,27,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,82003003,10
2014-12_Geographe-bay_stereo-BRUVs,270,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,5
2014-12_Geographe-bay_stereo-BRUVs,271,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,10
2014-12_Geographe-bay_stereo-BRUVs,272,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,9
2014-12_Geographe-bay_stereo-BRUVs,279,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,10
2014-12_Geographe-bay_stereo-BRUVs,28,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,82003003,2
2014-12_Geographe-bay_stereo-BRUVs,28,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,8
2014-12_Geographe-bay_stereo-BRUVs,282,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,10
2014-12_Geographe-bay_stereo-BRUVs,287,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,82003003,1
2014-12_Geographe-bay_stereo-BRUVs,287,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,9
2014-12_Geographe-bay_stereo-BRUVs,288,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,82003003,1
2014-12_Geographe-bay_stereo-BRUVs,288,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,9
2014-12_Geographe-bay_stereo-BRUVs,29,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,13
2014-12_Geographe-bay_stereo-BRUVs,295,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,10
2014-12_Geographe-bay_stereo-BRUVs,298,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,12
2014-12_Geographe-bay_stereo-BRUVs,3,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,82003003,10
2014-12_Geographe-bay_stereo-BRUVs,30,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,82003003,10
2014-12_Geographe-bay_stereo-BRUVs,304,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,10
2014-12_Geographe-bay_stereo-BRUVs,31,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,82003003,10
2014-12_Geographe-bay_stereo-BRUVs,314,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,10
2014-12_Geographe-bay_stereo-BRUVs,316,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,10
2014-12_Geographe-bay_stereo-BRUVs,32,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,10
2014-12_Geographe-bay_stereo-BRUVs,320,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,82003003,4
2014-12_Geographe-bay_stereo-BRUVs,320,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,7
2014-12_Geographe-bay_stereo-BRUVs,327,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,8
2014-12_Geographe-bay_stereo-BRUVs,33,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,82003003,3
2014-12_Geographe-bay_stereo-BRUVs,33,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,7
2014-12_Geographe-bay_stereo-BRUVs,330,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,4
2014-12_Geographe-bay_stereo-BRUVs,330,Physical,Relief,High,High (>3m),3,NA,NA,NA,NA,NA,NA,82003006,4
2014-12_Geographe-bay_stereo-BRUVs,331,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,82003003,1
2014-12_Geographe-bay_stereo-BRUVs,331,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,9
2014-12_Geographe-bay_stereo-BRUVs,335,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,10
2014-12_Geographe-bay_stereo-BRUVs,34,Physical,Relief,Flat,NA,0,NA,NA,NA,NA,NA,NA,82003001,10
2014-12_Geographe-bay_stereo-BRUVs,346,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,7
2014-12_Geographe-bay_stereo-BRUVs,35,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,82003003,1
2014-12_Geographe-bay_stereo-BRUVs,35,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,9
2014-12_Geographe-bay_stereo-BRUVs,352,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,82003003,3
2014-12_Geographe-bay_stereo-BRUVs,352,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,11
2014-12_Geographe-bay_stereo-BRUVs,36,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,82003003,10
2014-12_Geographe-bay_stereo-BRUVs,362,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,8
2014-12_Geographe-bay_stereo-BRUVs,368,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,5
2014-12_Geographe-bay_stereo-BRUVs,37,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,82003003,10
2014-12_Geographe-bay_stereo-BRUVs,375,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,9
2014-12_Geographe-bay_stereo-BRUVs,378,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,82003003,1
2014-12_Geographe-bay_stereo-BRUVs,378,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,9
2014-12_Geographe-bay_stereo-BRUVs,38,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,82003003,9
2014-12_Geographe-bay_stereo-BRUVs,384,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,10
2014-12_Geographe-bay_stereo-BRUVs,39,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,2
2014-12_Geographe-bay_stereo-BRUVs,39,Physical,Relief,High,High (>3m),3,NA,NA,NA,NA,NA,NA,82003006,5
2014-12_Geographe-bay_stereo-BRUVs,391,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,82003003,2
2014-12_Geographe-bay_stereo-BRUVs,391,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,12
2014-12_Geographe-bay_stereo-BRUVs,394,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,82003004,10
