campaignid,sample,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,family,genus,species,count
2024-05_Wudjari_stereo-BRUVs,FIG-BV-08,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,10
2024-05_Wudjari_stereo-BRUVs,FIG-BV-09,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,16
2024-05_Wudjari_stereo-BRUVs,FIG-BV-09,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,3
2024-05_Wudjari_stereo-BRUVs,FIG-BV-10,Physical,Relief,High,High (>3m),3,NA,NA,NA,NA,NA,NA,1
2024-05_Wudjari_stereo-BRUVs,FIG-BV-10,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,19
2024-05_Wudjari_stereo-BRUVs,FIG-BV-11,Physical,Relief,Flat,NA,0,NA,NA,NA,NA,NA,NA,1
2024-05_Wudjari_stereo-BRUVs,FIG-BV-11,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,19
2024-05_Wudjari_stereo-BRUVs,FIG-BV-12,Physical,Relief,High,High (>3m),3,NA,NA,NA,NA,NA,NA,10
2024-05_Wudjari_stereo-BRUVs,FIG-BV-12,Physical,Relief,High,Wall,4,NA,NA,NA,NA,NA,NA,4
2024-05_Wudjari_stereo-BRUVs,FIG-BV-12,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,2
2024-05_Wudjari_stereo-BRUVs,FIG-BV-12,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,7
2024-05_Wudjari_stereo-BRUVs,FIG-BV-13,Physical,Relief,Flat,NA,0,NA,NA,NA,NA,NA,NA,8
2024-05_Wudjari_stereo-BRUVs,FIG-BV-13,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,12
2024-05_Wudjari_stereo-BRUVs,FIG-BV-14,Physical,Relief,High,High (>3m),3,NA,NA,NA,NA,NA,NA,10
2024-05_Wudjari_stereo-BRUVs,FIG-BV-14,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,1
2024-05_Wudjari_stereo-BRUVs,FIG-BV-14,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,11
2024-05_Wudjari_stereo-BRUVs,FIG-BV-15,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,11
2024-05_Wudjari_stereo-BRUVs,FIG-BV-15,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,10
2024-05_Wudjari_stereo-BRUVs,FIG-BV-CP1,Physical,Relief,Flat,NA,0,NA,NA,NA,NA,NA,NA,10
2024-05_Wudjari_stereo-BRUVs,FIG-BV-CP1,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,10
2024-05_Wudjari_stereo-BRUVs,FIG-BV-CP2,Physical,Relief,Flat,NA,0,NA,NA,NA,NA,NA,NA,13
2024-05_Wudjari_stereo-BRUVs,FIG-BV-CP2,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,7
2024-05_Wudjari_stereo-BRUVs,FIG-BV-CP3,Physical,Relief,High,Wall,4,NA,NA,NA,NA,NA,NA,12
2024-05_Wudjari_stereo-BRUVs,FIG-BV-CP3,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,10
2024-05_Wudjari_stereo-BRUVs,INV-BV-001,Physical,Relief,Flat,NA,0,NA,NA,NA,NA,NA,NA,7
2024-05_Wudjari_stereo-BRUVs,INV-BV-001,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,13
2024-05_Wudjari_stereo-BRUVs,INV-BV-003,Physical,Relief,Flat,NA,0,NA,NA,NA,NA,NA,NA,9
2024-05_Wudjari_stereo-BRUVs,INV-BV-003,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,10
2024-05_Wudjari_stereo-BRUVs,INV-BV-005,Physical,Relief,Flat,NA,0,NA,NA,NA,NA,NA,NA,8
2024-05_Wudjari_stereo-BRUVs,INV-BV-005,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,12
2024-05_Wudjari_stereo-BRUVs,INV-BV-007,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,17
2024-05_Wudjari_stereo-BRUVs,INV-BV-007,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,2
2024-05_Wudjari_stereo-BRUVs,INV-BV-008,Physical,Relief,Flat,NA,0,NA,NA,NA,NA,NA,NA,10
2024-05_Wudjari_stereo-BRUVs,INV-BV-010,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,19
2024-05_Wudjari_stereo-BRUVs,INV-BV-011,Physical,Relief,Flat,NA,0,NA,NA,NA,NA,NA,NA,1
2024-05_Wudjari_stereo-BRUVs,INV-BV-011,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,18
2024-05_Wudjari_stereo-BRUVs,INV-BV-011,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,1
2024-05_Wudjari_stereo-BRUVs,INV-BV-012,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,20
2024-05_Wudjari_stereo-BRUVs,INV-BV-013,Physical,Relief,Flat,NA,0,NA,NA,NA,NA,NA,NA,2
2024-05_Wudjari_stereo-BRUVs,INV-BV-013,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,17
2024-05_Wudjari_stereo-BRUVs,INV-BV-013,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,4
2024-05_Wudjari_stereo-BRUVs,INV-BV-014,Physical,Relief,Flat,NA,0,NA,NA,NA,NA,NA,NA,7
2024-05_Wudjari_stereo-BRUVs,INV-BV-014,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,13
2024-05_Wudjari_stereo-BRUVs,INV-BV-015,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,24
2024-05_Wudjari_stereo-BRUVs,INV-BV-016,Physical,Relief,Flat,NA,0,NA,NA,NA,NA,NA,NA,1
2024-05_Wudjari_stereo-BRUVs,INV-BV-016,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,18
2024-05_Wudjari_stereo-BRUVs,INV-BV-016,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,6
2024-05_Wudjari_stereo-BRUVs,INV-BV-017,Physical,Relief,Flat,NA,0,NA,NA,NA,NA,NA,NA,11
2024-05_Wudjari_stereo-BRUVs,INV-BV-017,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,9
2024-05_Wudjari_stereo-BRUVs,INV-BV-019,Physical,Relief,Flat,NA,0,NA,NA,NA,NA,NA,NA,4
2024-05_Wudjari_stereo-BRUVs,INV-BV-019,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,15
2024-05_Wudjari_stereo-BRUVs,INV-BV-019,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,1
2024-05_Wudjari_stereo-BRUVs,INV-BV-020,Physical,Relief,Flat,NA,0,NA,NA,NA,NA,NA,NA,8
2024-05_Wudjari_stereo-BRUVs,INV-BV-020,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,11
2024-05_Wudjari_stereo-BRUVs,INV-BV-021,Physical,Relief,Flat,NA,0,NA,NA,NA,NA,NA,NA,7
2024-05_Wudjari_stereo-BRUVs,INV-BV-021,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,13
2024-05_Wudjari_stereo-BRUVs,INV-BV-023,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,15
2024-05_Wudjari_stereo-BRUVs,INV-BV-023,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,5
2024-05_Wudjari_stereo-BRUVs,INV-BV-024,Physical,Relief,Flat,NA,0,NA,NA,NA,NA,NA,NA,11
2024-05_Wudjari_stereo-BRUVs,INV-BV-024,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,8
2024-05_Wudjari_stereo-BRUVs,INV-BV-024,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,1
2024-05_Wudjari_stereo-BRUVs,INV-BV-027,Physical,Relief,Flat,NA,0,NA,NA,NA,NA,NA,NA,5
2024-05_Wudjari_stereo-BRUVs,INV-BV-027,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,15
2024-05_Wudjari_stereo-BRUVs,INV-BV-028,Physical,Relief,Flat,NA,0,NA,NA,NA,NA,NA,NA,9
2024-05_Wudjari_stereo-BRUVs,INV-BV-028,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,11
2024-05_Wudjari_stereo-BRUVs,INV-BV-029,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,4
2024-05_Wudjari_stereo-BRUVs,INV-BV-029,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,16
2024-05_Wudjari_stereo-BRUVs,INV-BV-030,Physical,Relief,Flat,NA,0,NA,NA,NA,NA,NA,NA,18
2024-05_Wudjari_stereo-BRUVs,INV-BV-030,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,2
2024-05_Wudjari_stereo-BRUVs,INV-BV-031,Physical,Relief,Flat,NA,0,NA,NA,NA,NA,NA,NA,3
2024-05_Wudjari_stereo-BRUVs,INV-BV-031,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,21
2024-05_Wudjari_stereo-BRUVs,INV-BV-031,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,1
2024-05_Wudjari_stereo-BRUVs,INV-BV-032,Physical,Relief,Flat,NA,0,NA,NA,NA,NA,NA,NA,3
2024-05_Wudjari_stereo-BRUVs,INV-BV-032,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,10
2024-05_Wudjari_stereo-BRUVs,INV-BV-035,Physical,Relief,High,High (>3m),3,NA,NA,NA,NA,NA,NA,15
2024-05_Wudjari_stereo-BRUVs,INV-BV-035,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,8
2024-05_Wudjari_stereo-BRUVs,INV-BV-036,Physical,Relief,Flat,NA,0,NA,NA,NA,NA,NA,NA,2
2024-05_Wudjari_stereo-BRUVs,INV-BV-036,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,14
2024-05_Wudjari_stereo-BRUVs,INV-BV-036,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,4
2024-05_Wudjari_stereo-BRUVs,INV-BV-039,Physical,Relief,Flat,NA,0,NA,NA,NA,NA,NA,NA,4
2024-05_Wudjari_stereo-BRUVs,INV-BV-039,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,20
2024-05_Wudjari_stereo-BRUVs,INV-BV-040,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,10
2024-05_Wudjari_stereo-BRUVs,INV-BV-041,Physical,Relief,Flat,NA,0,NA,NA,NA,NA,NA,NA,8
2024-05_Wudjari_stereo-BRUVs,INV-BV-041,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,12
2024-05_Wudjari_stereo-BRUVs,INV-BV-043,Physical,Relief,Flat,NA,0,NA,NA,NA,NA,NA,NA,2
2024-05_Wudjari_stereo-BRUVs,INV-BV-043,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,18
2024-05_Wudjari_stereo-BRUVs,INV-BV-044,Physical,Relief,Flat,NA,0,NA,NA,NA,NA,NA,NA,2
2024-05_Wudjari_stereo-BRUVs,INV-BV-044,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,17
2024-05_Wudjari_stereo-BRUVs,INV-BV-046,Physical,Relief,Flat,NA,0,NA,NA,NA,NA,NA,NA,18
2024-05_Wudjari_stereo-BRUVs,INV-BV-046,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,2
2024-05_Wudjari_stereo-BRUVs,INV-BV-047,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,25
2024-05_Wudjari_stereo-BRUVs,INV-BV-048,Physical,Relief,Flat,NA,0,NA,NA,NA,NA,NA,NA,7
2024-05_Wudjari_stereo-BRUVs,INV-BV-048,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,13
2024-05_Wudjari_stereo-BRUVs,INV-BV-051,Physical,Relief,High,High (>3m),3,NA,NA,NA,NA,NA,NA,11
2024-05_Wudjari_stereo-BRUVs,INV-BV-051,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,8
2024-05_Wudjari_stereo-BRUVs,INV-BV-051,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,4
2024-05_Wudjari_stereo-BRUVs,INV-BV-052,Physical,Relief,Flat,NA,0,NA,NA,NA,NA,NA,NA,15
2024-05_Wudjari_stereo-BRUVs,INV-BV-052,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,5
2024-05_Wudjari_stereo-BRUVs,INV-BV-054,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,5
2024-05_Wudjari_stereo-BRUVs,INV-BV-054,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,15
2024-05_Wudjari_stereo-BRUVs,INV-BV-055,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,2
2024-05_Wudjari_stereo-BRUVs,INV-BV-055,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,8
2024-05_Wudjari_stereo-BRUVs,INV-BV-056,Physical,Relief,Flat,NA,0,NA,NA,NA,NA,NA,NA,17
2024-05_Wudjari_stereo-BRUVs,INV-BV-056,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,3
2024-05_Wudjari_stereo-BRUVs,INV-BV-057,Physical,Relief,Flat,NA,0,NA,NA,NA,NA,NA,NA,10
2024-05_Wudjari_stereo-BRUVs,INV-BV-057,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,7
2024-05_Wudjari_stereo-BRUVs,INV-BV-057,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,2
2024-05_Wudjari_stereo-BRUVs,INV-BV-058,Physical,Relief,High,High (>3m),3,NA,NA,NA,NA,NA,NA,1
2024-05_Wudjari_stereo-BRUVs,INV-BV-058,Physical,Relief,High,Wall,4,NA,NA,NA,NA,NA,NA,4
2024-05_Wudjari_stereo-BRUVs,INV-BV-058,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,11
2024-05_Wudjari_stereo-BRUVs,INV-BV-058,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,7
2024-05_Wudjari_stereo-BRUVs,INV-BV-059,Physical,Relief,Flat,NA,0,NA,NA,NA,NA,NA,NA,8
2024-05_Wudjari_stereo-BRUVs,INV-BV-059,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,11
2024-05_Wudjari_stereo-BRUVs,INV-BV-059,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,1
2024-05_Wudjari_stereo-BRUVs,INV-BV-060,Physical,Relief,Flat,NA,0,NA,NA,NA,NA,NA,NA,3
2024-05_Wudjari_stereo-BRUVs,INV-BV-060,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,17
2024-05_Wudjari_stereo-BRUVs,INV-BV-062,Physical,Relief,Flat,NA,0,NA,NA,NA,NA,NA,NA,8
2024-05_Wudjari_stereo-BRUVs,INV-BV-062,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,12
2024-05_Wudjari_stereo-BRUVs,INV-BV-064,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,7
2024-05_Wudjari_stereo-BRUVs,INV-BV-064,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,12
2024-05_Wudjari_stereo-BRUVs,INV-BV-067,Physical,Relief,Flat,NA,0,NA,NA,NA,NA,NA,NA,9
2024-05_Wudjari_stereo-BRUVs,INV-BV-067,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,11
2024-05_Wudjari_stereo-BRUVs,INV-BV-068,Physical,Relief,Flat,NA,0,NA,NA,NA,NA,NA,NA,1
2024-05_Wudjari_stereo-BRUVs,INV-BV-068,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,16
2024-05_Wudjari_stereo-BRUVs,INV-BV-068,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,7
2024-05_Wudjari_stereo-BRUVs,INV-BV-070,Physical,Relief,Flat,NA,0,NA,NA,NA,NA,NA,NA,9
2024-05_Wudjari_stereo-BRUVs,INV-BV-070,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,11
2024-05_Wudjari_stereo-BRUVs,INV-BV-071,Physical,Relief,Flat,NA,0,NA,NA,NA,NA,NA,NA,1
2024-05_Wudjari_stereo-BRUVs,INV-BV-071,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,17
2024-05_Wudjari_stereo-BRUVs,INV-BV-071,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,6
2024-05_Wudjari_stereo-BRUVs,INV-BV-072,Physical,Relief,Flat,NA,0,NA,NA,NA,NA,NA,NA,14
2024-05_Wudjari_stereo-BRUVs,INV-BV-072,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,6
2024-05_Wudjari_stereo-BRUVs,INV-BV-073,Physical,Relief,Flat,NA,0,NA,NA,NA,NA,NA,NA,8
2024-05_Wudjari_stereo-BRUVs,INV-BV-073,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,12
2024-05_Wudjari_stereo-BRUVs,INV-BV-075,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,15
2024-05_Wudjari_stereo-BRUVs,INV-BV-075,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,8
2024-05_Wudjari_stereo-BRUVs,INV-BV-078,Physical,Relief,Flat,NA,0,NA,NA,NA,NA,NA,NA,20
2024-05_Wudjari_stereo-BRUVs,INV-BV-079,Physical,Relief,High,High (>3m),3,NA,NA,NA,NA,NA,NA,2
2024-05_Wudjari_stereo-BRUVs,INV-BV-079,Physical,Relief,High,Wall,4,NA,NA,NA,NA,NA,NA,5
2024-05_Wudjari_stereo-BRUVs,INV-BV-079,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,4
2024-05_Wudjari_stereo-BRUVs,INV-BV-079,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,11
2024-05_Wudjari_stereo-BRUVs,INV-BV-082,Physical,Relief,Flat,NA,0,NA,NA,NA,NA,NA,NA,3
2024-05_Wudjari_stereo-BRUVs,INV-BV-082,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,17
2024-05_Wudjari_stereo-BRUVs,INV-BV-083,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,1
2024-05_Wudjari_stereo-BRUVs,INV-BV-083,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,9
2024-05_Wudjari_stereo-BRUVs,INV-BV-084,Physical,Relief,Flat,NA,0,NA,NA,NA,NA,NA,NA,1
2024-05_Wudjari_stereo-BRUVs,INV-BV-084,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,20
2024-05_Wudjari_stereo-BRUVs,INV-BV-084,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,1
2024-05_Wudjari_stereo-BRUVs,INV-BV-086,Physical,Relief,Flat,NA,0,NA,NA,NA,NA,NA,NA,16
2024-05_Wudjari_stereo-BRUVs,INV-BV-086,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,8
2024-05_Wudjari_stereo-BRUVs,INV-BV-087,Physical,Relief,High,High (>3m),3,NA,NA,NA,NA,NA,NA,13
2024-05_Wudjari_stereo-BRUVs,INV-BV-087,Physical,Relief,High,Wall,4,NA,NA,NA,NA,NA,NA,3
2024-05_Wudjari_stereo-BRUVs,INV-BV-087,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,4
2024-05_Wudjari_stereo-BRUVs,INV-BV-088,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,10
2024-05_Wudjari_stereo-BRUVs,INV-BV-089,Physical,Relief,Flat,NA,0,NA,NA,NA,NA,NA,NA,2
2024-05_Wudjari_stereo-BRUVs,INV-BV-089,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,17
2024-05_Wudjari_stereo-BRUVs,INV-BV-089,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,1
2024-05_Wudjari_stereo-BRUVs,INV-BV-091,Physical,Relief,Flat,NA,0,NA,NA,NA,NA,NA,NA,5
2024-05_Wudjari_stereo-BRUVs,INV-BV-091,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,7
2024-05_Wudjari_stereo-BRUVs,INV-BV-092,Physical,Relief,Flat,NA,0,NA,NA,NA,NA,NA,NA,1
2024-05_Wudjari_stereo-BRUVs,INV-BV-092,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,19
2024-05_Wudjari_stereo-BRUVs,INV-BV-094,Physical,Relief,Flat,NA,0,NA,NA,NA,NA,NA,NA,3
2024-05_Wudjari_stereo-BRUVs,INV-BV-094,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,13
2024-05_Wudjari_stereo-BRUVs,INV-BV-094,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,4
2024-05_Wudjari_stereo-BRUVs,INV-BV-095,Physical,Relief,Flat,NA,0,NA,NA,NA,NA,NA,NA,1
2024-05_Wudjari_stereo-BRUVs,INV-BV-095,Physical,Relief,High,High (>3m),3,NA,NA,NA,NA,NA,NA,6
2024-05_Wudjari_stereo-BRUVs,INV-BV-095,Physical,Relief,High,Wall,4,NA,NA,NA,NA,NA,NA,1
2024-05_Wudjari_stereo-BRUVs,INV-BV-095,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,12
2024-05_Wudjari_stereo-BRUVs,INV-BV-095,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,3
2024-05_Wudjari_stereo-BRUVs,INV-BV-096,Physical,Relief,Flat,NA,0,NA,NA,NA,NA,NA,NA,2
2024-05_Wudjari_stereo-BRUVs,INV-BV-096,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,18
2024-05_Wudjari_stereo-BRUVs,INV-BV-098,Physical,Relief,Flat,NA,0,NA,NA,NA,NA,NA,NA,1
2024-05_Wudjari_stereo-BRUVs,INV-BV-098,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,16
2024-05_Wudjari_stereo-BRUVs,INV-BV-099,Physical,Relief,High,High (>3m),3,NA,NA,NA,NA,NA,NA,7
2024-05_Wudjari_stereo-BRUVs,INV-BV-099,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,13
2024-05_Wudjari_stereo-BRUVs,INV-BV-100,Physical,Relief,High,High (>3m),3,NA,NA,NA,NA,NA,NA,1
2024-05_Wudjari_stereo-BRUVs,INV-BV-100,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA,5
2024-05_Wudjari_stereo-BRUVs,INV-BV-100,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA,14
